,game_pk,batter,pitcher,at_bat_number,pitch_type_leading,pitch_type_in_one_one
14102,746721,663624,668881,4,Slider,Four-seam Fastball
14103,746721,683002,668881,1,Four-seam Fastball,Four-seam Fastball
14104,746645,672356,660761,74,Changeup,Four-seam Fastball
14105,746645,666310,660761,73,Slider,Four-seam Fastball
14106,746645,671289,660761,72,Four-seam Fastball,Four-seam Fastball
14107,746645,666160,657265,68,Cutter,Four-seam Fastball
14108,746645,608070,660761,65,Changeup,Slider
14109,746645,665926,660761,64,Slider,Four-seam Fastball
14110,746645,680757,660761,63,Sweeper,Sinker
14111,746645,641432,657265,59,Four-seam Fastball,Four-seam Fastball
14112,746645,672356,607237,57,Slider,Four-seam Fastball
14113,746645,694384,682120,53,Slider,Curveball
14114,746645,687263,682120,52,Curveball,Curveball
14115,746645,608070,667755,48,Knuckle-curve,Splitter
14116,746645,501303,682120,46,Curveball,Four-seam Fastball
14117,746645,666176,682120,45,Curveball,Curveball
14118,746645,666310,667755,40,Knuckle-curve,Knuckle-curve
14119,746645,671289,667755,39,Knuckle-curve,Sinker
14120,746645,621493,676440,36,Changeup,Four-seam Fastball
14121,746645,694384,676440,34,Cutter,Four-seam Fastball
14122,746645,647304,667755,32,Knuckle-curve,Splitter
14123,746645,501303,676440,28,Changeup,Changeup
14124,746645,681351,676440,26,Four-seam Fastball,Four-seam Fastball
14125,746645,641432,676440,25,Cutter,Four-seam Fastball
14126,746645,665926,667755,23,Sinker,Splitter
14127,746645,501303,676440,11,Curveball,Changeup
14128,746645,666176,676440,10,Four-seam Fastball,Four-seam Fastball
14129,746645,608070,667755,6,Sinker,Sinker
14130,746645,665926,667755,5,Sinker,Sinker
14131,746645,621493,676440,3,Four-seam Fastball,Four-seam Fastball
14132,746645,694384,676440,1,Four-seam Fastball,Curveball
14133,746402,649966,623352,71,Slider,Sinker
14134,746402,641598,623352,70,Slider,Sinker
14135,746402,643289,668338,67,Four-seam Fastball,Four-seam Fastball
14136,746402,676694,668338,66,Four-seam Fastball,Four-seam Fastball
14137,746402,572138,668338,65,Four-seam Fastball,Four-seam Fastball
14138,746402,668942,519151,60,Curveball,Slider
14139,746402,665161,675989,59,Sinker,Sinker
14140,746402,670541,642100,57,Slider,Sinker
14141,746402,663656,642100,56,Four-seam Fastball,Sinker
14142,746402,514888,642100,55,Slider,Four-seam Fastball
14143,746402,643289,642100,54,Slider,Four-seam Fastball
14144,746402,676694,642100,53,Four-seam Fastball,Slider
14145,746402,608324,669923,46,Sinker,Slider
14146,746402,670541,669923,45,Slider,Sinker
14147,746402,571745,669854,41,Changeup,Changeup
14148,746402,643289,669923,39,Sinker,Four-seam Fastball
14149,746402,694388,669923,38,Four-seam Fastball,Four-seam Fastball
14150,746402,572138,669923,37,Slider,Slider
14151,746402,593871,669854,36,Slider,Four-seam Fastball
14152,746402,677594,669854,35,Four-seam Fastball,Slider
14153,746402,668942,669854,34,Changeup,Changeup
14154,746402,608324,669923,29,Sinker,Sinker
14155,746402,663728,669854,24,Changeup,Four-seam Fastball
14156,746402,694388,669923,21,Four-seam Fastball,Slider
14157,746402,572138,669923,20,Slider,Sinker
14158,746402,571745,669854,19,Slider,Slider
14159,746402,673237,669923,15,Slider,Splitter
14160,746402,665161,669923,14,Slider,Slider
14161,746402,670042,669854,11,Changeup,Changeup
14162,746402,670541,669923,8,Four-seam Fastball,Four-seam Fastball
14163,746402,663656,669923,7,Four-seam Fastball,Four-seam Fastball
14164,746402,514888,669923,6,Splitter,Sinker
14165,746318,668800,681882,72,Sinker,Slider
14166,746318,608671,681882,71,Four-seam Fastball,Knuckle-curve
14167,746318,592669,666720,67,Four-seam Fastball,Slider
14168,746318,694497,672582,65,Slider,Sinker
14169,746318,666969,672582,64,Four-seam Fastball,Changeup
14170,746318,663993,672582,63,Sinker,Sinker
14171,746318,686469,570632,58,Changeup,Changeup
14172,746318,677951,668390,57,Four-seam Fastball,Slider
14173,746318,664728,668390,55,Splitter,Four-seam Fastball
14174,746318,592669,668390,54,Four-seam Fastball,Four-seam Fastball
14175,746318,669004,668390,53,Four-seam Fastball,Four-seam Fastball
14176,746318,543760,670167,52,Sweeper,Sweeper
14177,746318,665750,670167,51,Sinker,Sweeper
14178,746318,668800,670167,50,Sweeper,Sinker
14179,746318,666023,547179,46,Slider,Sinker
14180,746318,663993,663903,41,Sinker,Four-seam Fastball
14181,746318,592669,547179,36,Slider,Four-seam Fastball
14182,746318,543760,663903,34,Slider,Sinker
14183,746318,665750,663903,33,Slider,Sinker
14184,746318,668800,663903,32,Slider,Sinker
14185,746318,666023,547179,31,Slider,Sinker
14186,746318,686469,547179,28,Cutter,Changeup
14187,746318,608671,663903,27,Slider,Sinker
14188,746318,669701,663903,26,Sinker,Slider
14189,746318,694497,663903,25,Sinker,Changeup
14190,746318,666969,663903,24,Slider,Slider
14191,746318,677951,547179,23,Sweeper,Sinker
14192,746318,592669,547179,20,Sinker,Slider
14193,746318,663993,663903,18,Sinker,Slider
14194,746318,608369,663903,17,Four-seam Fastball,Slider
14195,746318,543760,663903,16,Four-seam Fastball,Sinker
14196,746318,608671,663903,10,Sinker,Changeup
14197,746318,666969,663903,7,Sinker,Sinker
14198,746318,686469,547179,6,Changeup,Changeup
14199,746318,663993,663903,3,Sinker,Four-seam Fastball
14200,746318,608369,663903,2,Sinker,Slider
14201,746318,543760,663903,1,Slider,Sinker
14202,746152,681624,445926,82,Cutter,Curveball
14203,746152,606192,445926,81,Cutter,Curveball
14204,746152,663586,675627,79,Slider,Slider
14205,746152,645277,675627,78,Sinker,Cutter
14206,746152,660670,675627,77,Slider,Sinker
14207,746152,594807,681911,72,Four-seam Fastball,Slider
14208,746152,606115,681911,71,Slider,Slider
14209,746152,500743,641729,69,Four-seam Fastball,Slider
14210,746152,571771,641729,68,Slider,Slider
14211,746152,621566,623465,63,Four-seam Fastball,Four-seam Fastball
14212,746152,571970,621345,62,Four-seam Fastball,Four-seam Fastball
14213,746152,660271,621345,59,Cutter,Four-seam Fastball
14214,746152,605141,621345,58,Changeup,Changeup
14215,746152,663586,543339,57,Slider,Sinker
14216,746152,645277,543339,56,Slider,Four-seam Fastball
14217,746152,660670,543339,55,Sinker,Sinker
14218,746152,681624,607481,51,Sweeper,Sweeper
14219,746152,606115,523260,50,Sinker,Sinker
14220,746152,669257,450203,45,Four-seam Fastball,Curveball
14221,746152,660271,450203,39,Curveball,Curveball
14222,746152,660670,694813,37,Changeup,Four-seam Fastball
14223,746152,606115,694813,35,Sinker,Slider
14224,746152,518595,694813,29,Four-seam Fastball,Slider
14225,746152,542303,694813,28,Slider,Slider
14226,746152,571970,450203,27,Curveball,Curveball
14227,746152,621566,694813,22,Curveball,Cutter
14228,746152,645277,694813,20,Changeup,Changeup
14229,746152,660670,694813,19,Sinker,Four-seam Fastball
14230,746152,666158,450203,18,Curveball,Curveball
14231,746152,681624,450203,16,Curveball,Four-seam Fastball
14232,746152,571970,450203,14,Curveball,Curveball
14233,746152,672284,694813,13,Changeup,Four-seam Fastball
14234,746152,671739,694813,11,Four-seam Fastball,Changeup
14235,746152,542303,694813,9,Changeup,Changeup
14236,746152,669257,450203,8,Curveball,Four-seam Fastball
14237,746152,518692,450203,7,Sinker,Cutter
14238,746152,660271,450203,6,Curveball,Four-seam Fastball
14239,746152,663586,694813,3,Four-seam Fastball,Changeup
14240,745914,677800,661395,67,Four-seam Fastball,Four-seam Fastball
14241,745914,650489,683822,65,Curveball,Splitter
14242,745914,467793,683822,64,Cutter,Splitter
14243,745914,668885,683822,63,Four-seam Fastball,Splitter
14244,745914,641933,573204,62,Curveball,Curveball
14245,745914,680776,663485,60,Cutter,Cutter
14246,745914,680777,683822,54,Splitter,Splitter
14247,745914,666397,683822,53,Four-seam Fastball,Splitter
14248,745914,669304,683822,51,Splitter,Splitter
14249,745914,663616,656557,48,Sweeper,Splitter
14250,745914,677800,643377,45,Four-seam Fastball,Four-seam Fastball
14251,745914,621043,656557,44,Sinker,Sinker
14252,745914,680777,656557,42,Sinker,Sinker
14253,745914,641933,663978,40,Four-seam Fastball,Slider
14254,745914,680776,663978,38,Changeup,Slider
14255,745914,666135,656557,36,Sweeper,Sweeper
14256,745914,650489,656557,34,Splitter,Splitter
14257,745914,687093,663978,32,Four-seam Fastball,Slider
14258,745914,467793,656557,30,Sweeper,Sweeper
14259,745914,621043,656557,28,Sinker,Splitter
14260,745914,677800,663978,25,Four-seam Fastball,Four-seam Fastball
14261,745914,641933,663978,24,Slider,Slider
14262,745914,680777,656557,23,Sweeper,Sinker
14263,745914,666135,656557,21,Sweeper,Splitter
14264,745914,680776,663978,17,Changeup,Slider
14265,745914,663616,656557,14,Splitter,Splitter
14266,745914,687093,663978,11,Slider,Slider
14267,745914,642086,663978,10,Changeup,Changeup
14268,745914,596146,656557,9,Splitter,Splitter
14269,745914,666397,656557,7,Splitter,Cutter
14270,745914,680776,663978,1,Slider,Slider
14271,745756,592450,671345,68,Sinker,Sinker
14272,745756,592192,642701,67,Slider,Sinker
14273,745756,682985,642701,66,Changeup,Slider
14274,745756,665742,571946,63,Four-seam Fastball,Splitter
14275,745756,683011,571946,62,Four-seam Fastball,Four-seam Fastball
14276,745756,650402,605177,56,Slider,Four-seam Fastball
14277,745756,519203,605177,55,Sinker,Slider
14278,745756,519317,656412,54,Changeup,Sinker
14279,745756,665742,656412,45,Changeup,Four-seam Fastball
14280,745756,683011,656412,44,Sinker,Slider
14281,745756,679529,641656,42,Sinker,Slider
14282,745756,672761,573186,39,Cutter,Sinker
14283,745756,665828,681857,36,Changeup,Changeup
14284,745756,669224,681857,35,Changeup,Changeup
14285,745756,668670,573186,32,Slurve,Slurve
14286,745756,519317,681857,29,Changeup,Sinker
14287,745756,657077,681857,28,Four-seam Fastball,Four-seam Fastball
14288,745756,592450,681857,27,Sinker,Curveball
14289,745756,681481,573186,24,Splitter,Cutter
14290,745756,665742,681857,23,Changeup,Four-seam Fastball
14291,745756,665828,681857,21,Slider,Four-seam Fastball
14292,745756,592192,573186,19,Slider,Four-seam Fastball
14293,745756,682985,573186,18,Splitter,Splitter
14294,745756,650402,681857,15,Sinker,Sinker
14295,745756,519203,681857,14,Four-seam Fastball,Changeup
14296,745756,519317,681857,13,Slider,Sinker
14297,745756,690993,573186,9,Slurve,Sinker
14298,745756,592450,681857,7,Sinker,Slider
14299,745756,665742,681857,6,Slider,Changeup
14300,745756,592192,573186,2,Slider,Slider
14301,745665,647351,686539,61,Slider,Sinker
14302,745665,650559,547184,56,Sweeper,Four-seam Fastball
14303,745665,660821,547184,54,Slider,Sweeper
14304,745665,695391,686539,52,Slider,Sinker
14305,745665,624503,613534,49,Slider,Four-seam Fastball
14306,745665,667670,677960,43,Changeup,Four-seam Fastball
14307,745665,667472,676664,39,Four-seam Fastball,Sweeper
14308,745665,672640,676664,31,Sweeper,Changeup
14309,745665,605204,677960,28,Four-seam Fastball,Four-seam Fastball
14310,745665,647351,677960,26,Four-seam Fastball,Changeup
14311,745665,665862,676664,24,Slider,Sinker
14312,745665,680474,677960,14,Sweeper,Sinker
14313,745665,605204,677960,12,Four-seam Fastball,Sweeper
14314,745665,665862,676664,9,Slider,Slider
14315,745665,641313,676664,8,Changeup,Changeup
14316,745665,667670,677960,7,Changeup,Four-seam Fastball
14317,745665,663527,677960,5,Changeup,Four-seam Fastball
14318,745665,665923,677960,4,Four-seam Fastball,Changeup
14319,745665,667472,676664,1,Four-seam Fastball,Slider
14320,745589,669016,573124,67,Sweeper,Sinker
14321,745589,608596,656546,64,Slider,Slider
14322,745589,592663,592426,63,Slider,Four-seam Fastball
14323,745589,547180,592426,61,Four-seam Fastball,Slider
14324,745589,624585,689147,58,Sweeper,Four-seam Fastball
14325,745589,605113,689147,55,Four-seam Fastball,Sweeper
14326,745589,656941,663546,54,Knuckle-curve,Cutter
14327,745589,656305,622554,49,Slider,Four-seam Fastball
14328,745589,592663,663546,45,Sinker,Knuckle-curve
14329,745589,624424,621381,44,Four-seam Fastball,Four-seam Fastball
14330,745589,664774,621381,42,Slider,Four-seam Fastball
14331,745589,547180,663855,40,Sinker,Sinker
14332,745589,656941,663855,38,Sinker,Splitter
14333,745589,808982,605400,36,Knuckle-curve,Knuckle-curve
14334,745589,605113,605400,35,Knuckle-curve,Sinker
14335,745589,573262,605400,25,Knuckle-curve,Knuckle-curve
14336,745589,679032,663855,21,Sinker,Sweeper
14337,745589,592206,663855,19,Sweeper,Sinker
14338,745589,669016,663855,18,Sinker,Splitter
14339,745589,664774,605400,16,Changeup,Knuckle-curve
14340,745589,605113,605400,14,Knuckle-curve,Four-seam Fastball
14341,745589,672275,605400,10,Cutter,Changeup
14342,745589,592663,663855,9,Sinker,Splitter
14343,745589,664761,663855,8,Sinker,Sinker
14344,745589,607208,663855,6,Sinker,Splitter
14345,745589,624424,605400,4,Knuckle-curve,Knuckle-curve
14346,745589,808982,605400,1,Four-seam Fastball,Four-seam Fastball
14347,745510,656582,656222,71,Changeup,Four-seam Fastball
14348,745510,641857,693312,67,Four-seam Fastball,Four-seam Fastball
14349,745510,687597,693312,63,Four-seam Fastball,Four-seam Fastball
14350,745510,572191,656234,61,Curveball,Slider
14351,745510,669261,615698,59,Splitter,Sinker
14352,745510,663898,670059,57,Sweeper,Sinker
14353,745510,663647,615698,51,Splitter,Splitter
